"","ApprovalTime","AutoApprovalTime","AssignmentId","trainBlock_T9","trainBlock_T8","condition_T12","condition_T11","trainBlock_T1","trainBlock_T3","trainBlock_T2","trainBlock_T5","trainBlock_T4","trainBlock_T7","trainBlock_T6","selected_T9","selected_T8","selected_T1","selected_T11","selected_T3","selected_T2","selected_T5","selected_T4","selected_T7","selected_T6","category_T10","education","trainBlock_T10","selected_T12","asses","comments","trainPics_T4","trainPics_T5","trainPics_T6","trainPics_T7","trainPics_T1","trainPics_T2","trainPics_T3","condition_T10","category_T12","trainPics_T8","trainPics_T9","selected_T10","category_T11","word_T8","word_T9","trainBlock_T12","word_T4","word_T5","word_T6","word_T7","word_T1","word_T2","word_T3","category_T8","category_T9","trainPics_T12","trainPics_T10","trainPics_T11","category_T1","category_T2","category_T3","category_T4","category_T5","category_T6","category_T7","enjoyment","word_T12","language","word_T10","word_T11","gender","age","trainBlock_T11","condition_T2","condition_T3","condition_T1","condition_T6","condition_T7","condition_T4","condition_T5","condition_T8","condition_T9","AcceptTime","HITId","Assignment","AssignmentStatus","SubmitTime","subids"
"37","2017-01-26T18:37:07Z","2017-01-26T18:36:52Z","3RWE2M8QWHAJRG2UU79AB342AMP0N7","three","three","three_basic","three_subordinate","one","one","one","three","three","three","three","c2_sub2,c2_bas2,c2_bas1,c2_sub1","c1_bas2,c1_bas1,c1_sub2,c1_sup4,c1_sub1,c1_sup1,c1_sup2,c1_sup3","c2_sub2,c2_sub1","c3_sub1,c3_sub2","c3_sub2,c3_sub1","c1_sub2,c1_sub1","c1_sub2,c1_sub1","c3_sub2,c3_bas1,c3_bas2,c3_sub1,c3_sup3,c3_sup4,c3_sup1","c1_sub2,c1_sub1,c1_bas1,c1_bas2","c2_sub2,c2_sub1","vehicles","2","three","c3_bas2,c3_bas1,c3_sub1,c3_sub2","Yes","None","c3_sup6-c3_sub3-c3_sup5","c1_sub5-c1_sub4-c1_sub3","c2_sub5-c2_sub4-c2_sub3","c1_bas4-c1_sub3-c1_bas3","c2_sub3","c1_sub3","c3_sub3","three_superordinate","animals","c1_sub3-c1_sup5-c1_sup6","c2_bas4-c2_bas3-c2_sub3","c2_sup3,c2_sub1,c2_bas1,c2_bas2,c2_sub2,c2_sup4,c2_sup1","animals","dit","mep","three","zom","tev","nur","rif","sib","wug","tob","vegetables","vehicles","c3_bas3-c3_sub3-c3_bas4","c2_sup6-c2_sub3-c2_sup5","c3_sub3-c3_sub5-c3_sub4","vehicles","vegetables","animals","animals","vegetables","vehicles","vegetables","1","pag","English","rab","fep","Male","40","three","one","one","one","three_subordinate","three_basic","three_superordinate","three_subordinate","three_superordinate","three_basic","2017-01-26T18:22:34Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:26:52Z","37"
"38","2017-01-26T18:13:07Z","2017-01-26T18:12:10Z","3TUI152ZZBN412046I5RT2IHKPHQ1M","three","three","three_subordinate","three_superordinate","one","one","one","three","three","three","three","c2_sub2,c2_bas1,c2_bas2,c2_sub1","c2_sub1,c2_bas1,c2_sub2,c2_bas2","c2_bas2,c2_bas1,c2_sub2","c3_sup1,c3_sub2,c3_sup4,c3_bas2,c3_sup3,c3_bas1,c3_sub1","c1_bas2,c1_sub1,c1_sub2,c1_bas1","c3_sub2,c3_bas1,c3_sub1","c1_sub1,c1_sub2,c1_bas2,c1_bas1","c1_sub1,c1_bas2,c1_sub2,c1_bas1","c2_sub2,c2_sup4,c2_sup1,c2_sub1,c2_bas2,c2_sup2,c2_bas1,c2_sup3","c1_sub1,c1_sub2,c1_bas1,c1_sup2,c1_sup1,c1_sup4,c1_bas2,c1_sup3","animals","3","three","c3_sub2,c3_sub1","Yes","I was hoping there wouldn't be a quiz about the names following the game. LOL. ","c1_bas4-c1_bas3-c1_sub3","c1_sub5-c1_sub3-c1_sub4","c1_sup6-c1_sub3-c1_sup5","c2_sup5-c2_sup6-c2_sub3","c2_sub3","c3_sub3","c1_sub3","three_basic","animals","c2_sub3-c2_bas4-c2_bas3","c2_sub5-c2_sub4-c2_sub3","c3_bas2,c3_sub2,c3_sub1,c3_bas1","animals","tob","pag","three","tev","rif","nur","wug","zom","dit","fep","vehicles","vehicles","c3_sub3-c3_sub4-c3_sub5","c3_sub3-c3_bas4-c3_bas3","c3_sup5-c3_sub3-c3_sup6","vehicles","animals","vegetables","vegetables","vegetables","vegetables","vehicles","2","sib","english","rab","mep","Female","52","three","one","one","one","three_superordinate","three_superordinate","three_basic","three_subordinate","three_basic","three_subordinate","2017-01-26T17:54:40Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:02:10Z","38"
"39","2017-01-26T18:27:07Z","2017-01-26T18:26:34Z","3U0SRXB7CD57RAMTOKSPVZ5PJCONRS","three","three","three_superordinate","three_subordinate","one","one","one","three","three","three","three","c3_sup4,c3_bas2,c3_sup3,c3_bas1,c3_sup2,c3_sub2,c3_sub1","c1_bas2,c1_bas1,c1_sub1,c1_sub2","c1_sub2,c1_sub1","c2_sub2,c2_sub1,c2_bas2,c2_bas1","c3_sub1,c3_sub2","c2_sub2,c2_sub1","c2_bas2,c2_sub2,c2_bas1,c2_sub1","c2_bas2,c2_sup1,c2_sup3,c2_sup4,c2_bas1,c2_sub1,c2_sub2","c3_sub2,c3_sub1","c3_sub2,c3_sub1,c3_bas2,c3_bas1","vegetables","3","three","c1_sup1,c1_sup4,c1_bas1,c1_sub1,c1_bas2,c1_sub2,c1_sup3,c1_sup2","NA","thank you!","c2_sub3-c2_sup5-c2_sup6","c2_bas4-c2_bas3-c2_sub3","c3_sub3-c3_bas4-c3_bas3","c3_sub5-c3_sub3-c3_sub4","c1_sub3","c2_sub3","c3_sub3","three_subordinate","vegetables","c1_bas4-c1_bas3-c1_sub3","c3_sub3-c3_sup5-c3_sup6","c1_sub1,c1_sub2,c1_bas1,c1_bas2","vehicles","dit","rab","three","sib","fep","tev","wug","nur","tob","pag","vegetables","animals","c1_sub3-c1_sup5-c1_sup6","c1_sub5-c1_sub4-c1_sub3","c2_sub5-c2_sub3-c2_sub4","vegetables","vehicles","animals","vehicles","vehicles","animals","animals","1","rif","english","mep","zom","","","three","one","one","one","three_basic","three_subordinate","three_superordinate","three_basic","three_basic","three_superordinate","2017-01-26T17:35:27Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:16:34Z","39"
"40","2017-01-26T18:33:07Z","2017-01-26T18:32:53Z","3U8YCDAGXPG4UDFMAZ1RFXZ7FXC0QU","three","three","three_basic","three_superordinate","one","one","one","three","three","three","three","c3_sub2,c3_sub1","c2_bas2,c2_bas1,c2_sub1,c2_sub2","c3_sub2,c3_sub1","c3_sup2,c3_sub1,c3_sup3,c3_bas1,c3_sub2,c3_sup1,c3_sup4,c3_bas2","c2_sub1,c2_sub2","c1_sub1,c1_bas2,c1_bas1,c1_sub2","c1_bas1,c1_sub2,c1_sup1,c1_sup3,c1_bas2,c1_sup4,c1_sup2,c1_sub1","c2_sub2,c2_bas2,c2_sub1,c2_bas1","c2_sup1,c2_sub2,c2_sup3,c2_sub1,c2_sup4,c2_bas2,c2_bas1","c3_sub1,c3_bas1,c3_bas2","vegetables","3","three","c1_sub2,c1_sub1,c1_bas1,c1_bas2","Yes","","c2_sub3-c2_sub4-c2_sub5","c1_sub3-c1_sup6-c1_sup5","c3_sub3-c3_bas4-c3_bas3","c2_sup6-c2_sub3-c2_sup5","c3_sub3","c1_sub3","c2_sub3","three_subordinate","vegetables","c2_bas3-c2_bas4-c2_sub3","c3_sub3-c3_sub5-c3_sub4","c1_sub1,c1_bas2,c1_bas1,c1_sub2","animals","wug","sib","three","tev","nur","fep","mep","rab","pag","dit","vehicles","animals","c1_sub3-c1_bas3-c1_bas4","c1_sub4-c1_sub3-c1_sub5","c3_sub3-c3_sup6-c3_sup5","animals","vegetables","vehicles","vehicles","vegetables","animals","vehicles","1","zom","English","rif","tob","Male","23","three","one","one","one","three_basic","three_superordinate","three_subordinate","three_superordinate","three_basic","three_subordinate","2017-01-26T17:35:55Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:22:53Z","40"
"41","2017-01-26T18:32:07Z","2017-01-26T18:32:00Z","3UN61F00HWP31LGNKKW31I53SRP5RL","three","three","three_superordinate","three_basic","one","one","one","three","three","three","three","c1_sub1,c1_sub2","c3_bas1,c3_sub1,c3_bas2,c3_sub2","c2_sub2,c2_sub1","c1_bas2,c1_sub2,c1_bas1,c1_sub1","c1_sub1,c1_sub2","c3_sub2,c3_sub1","c3_sub1,c3_sub2","c2_sub1,c2_sub2","c2_sup1,c2_bas2,c2_bas1,c2_sup3,c2_sub1,c2_sub2,c2_sup2,c2_sup4","c1_sup4,c1_bas2,c1_bas1,c1_sub1,c1_sub2,c1_sup2,c1_sup3,c1_sup1","vehicles","3","three","c3_bas1,c3_sub2,c3_sup4,c3_sup1,c3_sub1,c3_bas2,c3_sup2,c3_sup3","NA","","c2_sub5-c2_sub3-c2_sub4","c3_sub4-c3_sub5-c3_sub3","c1_sup5-c1_sup6-c1_sub3","c2_sup6-c2_sub3-c2_sup5","c2_sub3","c3_sub3","c1_sub3","three_basic","animals","c3_bas4-c3_bas3-c3_sub3","c1_sub4-c1_sub5-c1_sub3","c2_bas2,c2_bas1,c2_sub1,c2_sub2","vegetables","wug","pag","three","rif","zom","tob","dit","tev","sib","rab","animals","vegetables","c3_sub3-c3_sup5-c3_sup6","c2_bas4-c2_bas3-c2_sub3","c1_bas3-c1_bas4-c1_sub3","vehicles","animals","vegetables","vehicles","animals","vegetables","vehicles","2","fep","English","mep","nur","","","three","one","one","one","three_superordinate","three_superordinate","three_subordinate","three_subordinate","three_basic","three_subordinate","2017-01-26T17:35:11Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:22:00Z","41"
"42",NA,"2017-01-26T19:43:39Z","3WAKVUDHUWGA4HMNC7654D6JQWOU7T","three","three","three_superordinate","three_subordinate","one","one","one","three","three","three","three","c3_bas1,c3_bas2,c3_sub1,c3_sub2","c1_sub2,c1_sub1","c2_bas1,c2_bas2,c2_sub2,c2_sub1","c3_sub1,c3_sub2","c1_sub2,c1_bas1,c1_bas2,c1_sub1","c3_bas2,c3_sub1,c3_bas1,c3_sub2","c1_sub1,c1_bas2,c1_sub2,c1_bas1","c2_sub2,c2_sub1","c1_sub2,c1_bas1,c1_sub1,c1_bas2,c1_sup3,c1_sup4,c1_sup1","c2_sub1,c2_bas2,c2_bas1,c2_sub2","animals","2","three","c2_sup1,c2_sup3,c2_bas2,c2_sub1,c2_sub2,c2_sup4,c2_bas1,c2_sup2","Yes","","c2_sub5-c2_sub4-c2_sub3","c1_sub3-c1_bas3-c1_bas4","c2_sub3-c2_bas4-c2_bas3","c1_sup6-c1_sup5-c1_sub3","c2_sub3","c3_sub3","c1_sub3","three_superordinate","vehicles","c1_sub4-c1_sub5-c1_sub3","c3_bas4-c3_sub3-c3_bas3","c3_sup3,c3_sup4,c3_sup2,c3_bas2,c3_sup1,c3_sub1,c3_sub2,c3_bas1","animals","mep","rif","three","tob","sib","pag","fep","rab","wug","nur","vegetables","animals","c2_sup6-c2_sub3-c2_sup5","c3_sup6-c3_sub3-c3_sup5","c3_sub3-c3_sub5-c3_sub4","vehicles","animals","vegetables","vehicles","vegetables","vehicles","vegetables","2","tev","English","zom","dit","Female","32","three","one","one","one","three_basic","three_superordinate","three_subordinate","three_basic","three_subordinate","three_basic","2017-01-26T19:22:17Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Submitted","2017-01-26T19:33:39Z","42"
"43","2017-01-26T18:33:07Z","2017-01-26T18:32:44Z","3WMOAN2SRBXZKH3AX4XZWWUS4I1NVL","three","three","three_superordinate","three_basic","one","one","one","three","three","three","three","c1_bas2,c1_bas1,c1_sub2,c1_sub1","c3_sub1,c3_sub2","c2_sub1,c2_sub2","c3_sub1,c3_sub2","c3_sub1,c3_sub2","c1_sub2,c1_sub1","c1_sub1,c1_sub2","c2_bas1,c2_sub2,c2_sub1,c2_bas2","c1_sub2,c1_sub1","c2_sub1,c2_sub2","animals","3","three","c2_sub2,c2_sub1","NA","Fun to try and guess how specific the category was","c2_bas3-c2_bas4-c2_sub3","c1_sub4-c1_sub3-c1_sub5","c2_sub4-c2_sub3-c2_sub5","c1_sup6-c1_sub3-c1_sup5","c2_sub3","c1_sub3","c3_sub3","three_subordinate","vehicles","c3_sub3-c3_sup5-c3_sup6","c1_bas4-c1_bas3-c1_sub3","c3_sub1,c3_sub2","animals","rif","pag","three","tev","nur","zom","rab","tob","mep","fep","animals","vegetables","c2_sub3-c2_sup6-c2_sup5","c3_sub4-c3_sub3-c3_sub5","c3_sub3-c3_bas4-c3_bas3","vehicles","vegetables","animals","vehicles","vegetables","vehicles","vegetables","2","dit","English","sib","wug","","","three","one","one","one","three_subordinate","three_superordinate","three_basic","three_subordinate","three_superordinate","three_basic","2017-01-26T17:35:36Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:22:44Z","43"
"44","2017-01-26T18:38:07Z","2017-01-26T18:37:45Z","3WOKGM4L71G19126VM9NQS470WU0OM","three","three","three_subordinate","three_basic","one","one","one","three","three","three","three","c2_sup1,c2_sub1,c2_sup3,c2_sub2,c2_bas2,c2_sup4,c2_bas1","c3_sup1,c3_sub1,c3_sub2,c3_bas1,c3_bas2,c3_sup2,c3_sup3,c3_sup4","c2_sub1,c2_sub2","c1_sub1,c1_sub2,c1_bas2,c1_bas1","c3_sub2,c3_sub1","c1_sub1,c1_sub2","c1_sub2,c1_sub1","c1_bas2,c1_sub1,c1_sub2,c1_bas1","c3_bas1,c3_bas2,c3_sub1,c3_sub2","c2_bas1,c2_sub1,c2_sub2,c2_bas2","animals","3","three","c2_sub1,c2_sub2","NA","","c1_sup6-c1_sub3-c1_sup5","c1_sub3-c1_sub4-c1_sub5","c2_sub3-c2_bas4-c2_bas3","c3_sub3-c3_bas3-c3_bas4","c2_sub3","c1_sub3","c3_sub3","three_subordinate","vehicles","c3_sub3-c3_sup6-c3_sup5","c2_sub3-c2_sup5-c2_sup6","c3_sub1,c3_sub2","vegetables","mep","tev","three","pag","nur","dit","rab","zom","rif","sib","animals","vehicles","c2_sub4-c2_sub3-c2_sub5","c3_sub3-c3_sub4-c3_sub5","c1_sub3-c1_bas3-c1_bas4","vehicles","vegetables","animals","vegetables","vegetables","vehicles","animals","2","tob","English","fep","wug","","","three","one","one","one","three_basic","three_basic","three_superordinate","three_subordinate","three_superordinate","three_superordinate","2017-01-26T17:35:46Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:27:45Z","44"
"45","2017-01-26T18:33:07Z","2017-01-26T18:33:03Z","3WS1NTTKEYC73OPDWJQX3YVT8V30F0","three","three","three_basic","three_superordinate","one","one","one","three","three","three","three","c2_sub1","c3_sub1,c3_sub2","c3_sub2,c3_sub1","c1_sub2,c1_sub1","c2_sub1,c2_sub2","c1_sub1,c1_bas2,c1_sub2,c1_bas1","c1_sub1,c1_sub2,c1_bas2,c1_bas1","c1_sub1,c1_sub2","c3_sub2,c3_sub1","c2_bas2,c2_bas1,c2_sub1,c2_sub2","vehicles","3","three","c3_sub1,c3_sub2","NA","","c1_sub4-c1_sub3-c1_sub5","c1_sub3-c1_bas3-c1_bas4","c2_bas3-c2_sub3-c2_bas4","c3_sup6-c3_sup5-c3_sub3","c3_sub3","c1_sub3","c2_sub3","three_subordinate","animals","c3_sub5-c3_sub4-c3_sub3","c2_sup6-c2_sub3-c2_sup5","c2_sub1,c2_sub2","vegetables","mep","fep","three","rif","wug","zom","sib","tev","dit","rab","animals","vehicles","c3_sub3-c3_bas4-c3_bas3","c2_sub5-c2_sub4-c2_sub3","c1_sub3-c1_sup5-c1_sup6","animals","vegetables","vehicles","vegetables","vegetables","vehicles","animals","2","tob","English","pag","nur","","","three","one","one","one","three_basic","three_superordinate","three_subordinate","three_basic","three_subordinate","three_superordinate","2017-01-26T17:35:13Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:23:03Z","45"
"46","2017-01-26T17:53:07Z","2017-01-26T17:52:28Z","3WSELTNVR32DN65WJ5SF98M78QMTAR","three","three","three_superordinate","three_subordinate","one","one","one","three","three","three","three","c3_sub2,c3_sub1","c3_sub1,c3_sub2","c3_sub2","c2_sub1,c2_sub2","c1_sub1,c1_sub2","c2_sub2","c2_sub1,c2_sub2,c2_bas2","c2_sup2,c2_bas1,c2_bas2,c2_sup3,c2_sub2,c2_sup1,c2_sub1,c2_sup4","c1_sub1,c1_bas1,c1_bas2,c1_sub2","c1_bas1,c1_sub2,c1_bas2,c1_sub1","animals","3","three","c1_sup3,c1_sub1,c1_sup1,c1_sub2,c1_bas2,c1_sup4,c1_sup2,c1_bas1","Yes","","c2_sup5-c2_sub3-c2_sup6","c2_bas3-c2_sub3-c2_bas4","c1_bas4-c1_sub3-c1_bas3","c1_sub4-c1_sub5-c1_sub3","c3_sub3","c2_sub3","c1_sub3","three_superordinate","vegetables","c3_sub3-c3_bas3-c3_bas4","c3_sub3-c3_sub4-c3_sub5","c3_bas2,c3_sub2,c3_sup1,c3_sup4,c3_sup3,c3_sub1,c3_bas1","vehicles","fep","sib","three","rif","dit","zom","mep","wug","tob","rab","animals","animals","c1_sup6-c1_sub3-c1_sup5","c3_sub3-c3_sup5-c3_sup6","c2_sub5-c2_sub4-c2_sub3","animals","vehicles","vegetables","vehicles","vehicles","vegetables","vegetables","0","nur","english","pag","tev","Male","38","three","one","one","one","three_basic","three_subordinate","three_superordinate","three_basic","three_basic","three_subordinate","2017-01-26T17:36:54Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T17:42:28Z","46"
"47","2017-01-26T18:24:07Z","2017-01-26T18:23:28Z","3X1FV8S5JXRTAPMOA0K46CLV36FVGL","three","three","three_superordinate","three_basic","one","one","one","three","three","three","three","c3_sup3,c3_sup4,c3_sup1,c3_sup2,c3_bas1,c3_sub2,c3_bas2,c3_sub1","c2_sub2,c2_bas1,c2_sup3,c2_sub1,c2_sup2,c2_sup4,c2_sup1,c2_bas2","c2_sub2,c2_sub1,c2_bas1,c2_bas2","c3_sub1,c3_bas1,c3_bas2,c3_sub2","c3_bas1,c3_sub1,c3_sub2,c3_bas2","c1_bas2,c1_bas1,c1_sub2,c1_sub1","c1_bas2,c1_sub1,c1_bas1,c1_sub2","c1_sub2,c1_sub1","c2_sub2,c2_sub1,c2_bas1,c2_bas2","c3_sub1,c3_sub2","vehicles","3","three","c1_sup1,c1_sub1,c1_bas1,c1_sub2,c1_sup2,c1_bas2,c1_sup3,c1_sup4","Yes","","c1_sub4-c1_sub3-c1_sub5","c1_bas3-c1_sub3-c1_bas4","c3_sub3-c3_sub4-c3_sub5","c2_sub3-c2_bas3-c2_bas4","c2_sub3","c1_sub3","c3_sub3","three_subordinate","vegetables","c2_sub3-c2_sup5-c2_sup6","c3_sub3-c3_sup6-c3_sup5","c2_sub1,c2_sub2","animals","rab","sib","three","dit","rif","pag","tev","zom","fep","nur","vehicles","animals","c1_sub3-c1_sup6-c1_sup5","c2_sub4-c2_sub5-c2_sub3","c3_bas4-c3_bas3-c3_sub3","vehicles","vegetables","animals","vegetables","vegetables","animals","vehicles","2","tob","English","wug","mep","Female","27","three","one","one","one","three_subordinate","three_basic","three_subordinate","three_basic","three_superordinate","three_superordinate","2017-01-26T17:35:26Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:13:28Z","47"
"48","2017-01-26T18:35:07Z","2017-01-26T18:34:37Z","3Y9N9SS8LYB6MWAEO0DQHWQFZU73DN","three","three","three_subordinate","three_basic","one","one","one","three","three","three","three","c1_bas1,c1_sub1,c1_bas2,c1_sub2","c2_sub1,c2_bas2,c2_bas1,c2_sub2","c3_sub2,c3_bas1,c3_bas2,c3_sub1","c3_bas2,c3_sub2,c3_sub1,c3_bas1","c1_sub1,c1_bas2,c1_sub2,c1_bas1","c2_sub1,c2_sub2,c2_bas1,c2_bas2","c2_sub2,c2_sub1,c2_sup1,c2_sup2,c2_sup3,c2_sup4,c2_bas2,c2_bas1","c1_bas1,c1_sup3,c1_sub2,c1_bas2,c1_sup1,c1_sub1,c1_sup2,c1_sup4","c2_sub2,c2_sub1","c1_bas1,c1_sub2,c1_sub1,c1_bas2","animals","2","three","c3_sub1,c3_sub2","Yes","","c1_sub3-c1_sup5-c1_sup6","c2_sup5-c2_sub3-c2_sup6","c1_sub4-c1_sub3-c1_sub5","c2_sub3-c2_sub5-c2_sub4","c3_sub3","c2_sub3","c1_sub3","three_superordinate","animals","c2_sub3-c2_bas4-c2_bas3","c1_bas4-c1_bas3-c1_sub3","c3_bas2,c3_sup3,c3_sup2,c3_bas1,c3_sup4,c3_sub1,c3_sub2,c3_sup1","animals","dit","wug","three","fep","mep","sib","rab","rif","nur","pag","vehicles","vegetables","c3_sub5-c3_sub4-c3_sub3","c3_sub3-c3_sup6-c3_sup5","c3_bas3-c3_sub3-c3_bas4","animals","vehicles","vegetables","vegetables","vehicles","vegetables","vehicles","2","tev","English","tob","zom","Female","34","three","one","one","one","three_subordinate","three_subordinate","three_superordinate","three_superordinate","three_basic","three_basic","2017-01-26T17:35:51Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:24:37Z","48"
"49","2017-01-26T17:50:07Z","2017-01-26T17:50:06Z","3YHH42UU5BFT3GZ9IUTVYB0D5RP0L5","three","three","three_superordinate","three_basic","one","one","one","three","three","three","three","c1_bas1,c1_bas2,c1_sub2,c1_sub1","c2_sub2,c2_sub1","c3_sub1,c3_sub2","c3_bas1,c3_bas2,c3_sub1,c3_sub2","c1_bas2,c1_sub1,c1_bas1,c1_sub2","c2_sub2,c2_sub1","c3_sub1,c3_sub2","c1_sub1,c1_sub2","c1_sup2,c1_sup3,c1_sub2,c1_sub1,c1_sup1,c1_bas1,c1_sup4,c1_bas2","c2_sub1,c2_bas2,c2_sub2,c2_sup1,c2_bas1","animals","4","three","c2_sub2,c2_sup2,c2_sup4,c2_bas2,c2_sup1,c2_bas1,c2_sup3,c2_sub1","Yes","","c1_sub3-c1_sub4-c1_sub5","c3_sub5-c3_sub3-c3_sub4","c2_sub3-c2_bas3-c2_bas4","c1_sup5-c1_sup6-c1_sub3","c3_sub3","c2_sub3","c1_sub3","three_superordinate","vehicles","c2_sub5-c2_sub4-c2_sub3","c1_bas4-c1_sub3-c1_bas3","c3_bas2,c3_sup2,c3_sup4,c3_sup1,c3_sub2,c3_sub1,c3_bas1,c3_sup3","animals","wug","zom","three","tob","fep","rab","pag","nur","tev","rif","vehicles","vegetables","c2_sub3-c2_sup5-c2_sup6","c3_sup6-c3_sup5-c3_sub3","c3_sub3-c3_bas3-c3_bas4","animals","vehicles","vegetables","vegetables","animals","vehicles","vegetables","2","dit","English","sib","mep","Male","30","three","one","one","one","three_basic","three_superordinate","three_subordinate","three_subordinate","three_subordinate","three_basic","2017-01-26T17:35:29Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T17:40:06Z","49"
"50","2017-01-26T18:22:07Z","2017-01-26T18:21:42Z","3YJ6NA41JBGQW7FTWUW8XXOT9AWJPT","three","three","three_superordinate","three_basic","one","one","one","three","three","three","three","c2_sub2,c2_sub1","c1_sub2,c1_bas1,c1_bas2,c1_sub1","c3_sub1,c3_sub2","c3_sub2,c3_bas1,c3_bas2,c3_sub1","c2_bas2,c2_sub2,c2_sub1,c2_bas1","c1_sub2,c1_sub1,c1_bas2,c1_bas1","c2_sub2,c2_sup2,c2_sup3,c2_bas2,c2_sub1,c2_bas1,c2_sup4,c2_sup1","c1_sup3,c1_sub1,c1_bas2,c1_sup4,c1_sub2,c1_bas1,c1_sup1,c1_sup2","c1_sub2,c1_sub1","c2_bas2,c2_sub2,c2_sub1,c2_bas1","animals","3","three","c3_sup4,c3_sup1,c3_sub1,c3_sub2,c3_bas1,c3_sup3,c3_sup2,c3_bas2","Yes","","c1_sup5-c1_sub3-c1_sup6","c2_sub3-c2_sup6-c2_sup5","c2_sub3-c2_bas3-c2_bas4","c1_sub4-c1_sub5-c1_sub3","c3_sub3","c1_sub3","c2_sub3","three_subordinate","animals","c1_sub3-c1_bas4-c1_bas3","c2_sub3-c2_sub4-c2_sub5","c3_sub1,c3_sub2","animals","rab","mep","three","tev","pag","rif","sib","zom","nur","dit","vegetables","vehicles","c3_sup6-c3_sub3-c3_sup5","c3_sub4-c3_sub3-c3_sub5","c3_sub3-c3_bas4-c3_bas3","animals","vegetables","vehicles","vegetables","vehicles","vehicles","vegetables","2","tob","English","wug","fep","Female","24","three","one","one","one","three_basic","three_subordinate","three_superordinate","three_superordinate","three_basic","three_subordinate","2017-01-26T18:06:51Z","3GONHBMNHVY7OZPQWY20F3N18EXZMO","","Approved","2017-01-26T18:11:42Z","50"
